ph,Turbidity,Hardness,Potability
5.898726325,4.899815187,198.3100198,1
9.514626622,2.64503637,215.725527,1
8.842463656,4.576728706,229.9644224,1
7.721078494,3.22395109,208.4385926,1
9.089421098,4.430116016,208.91472,1
3.8891069555,2.96755413,147.5818314,1
7.725192099,4.163325537,213.9513281,1
6.729191489,5.112254251,178.4936319,1
5.085429353,3.96173067,173.5659711,1
9.545270521,4.983903465,212.0463911,1
7.036752104,3.693510936,182.5339784,1
6.246264054,5.044454778,163.2180384,1
7.376449105,5.767354666,168.7500072,1
7.802426084,4.363529881,232.67028,1
8.596767212,3.238692933,202.3431875,1
6.436444496,3.415851385,192.9956648,1
7.333477726,4.772662701,233.7213551,1
6.144759038,3.082080496,210.9797475,1
4.725997721,3.644606541,175.9914868,1
5.393345914,4.633854752,172.5502615,1
5.624819996,4.355489162,215.8228726,1
5.768868031,3.092626379,184.3950028,1
7.036752104,2.775635434,195.8746342,1
5.251353815,4.072252323,167.924336,1
7.688785916,3.918673156,209.1856253,1
3.8891069555,3.893070403,144.2652699,1
4.897691707,3.894464333,169.2357683,1
5.842754601,4.490392564,202.0447753,1
7.036752104,4.41481891,193.4101406,1
5.038316783,3.913695776,170.3604625,1
9.961247709,3.246583097,220.038186,1
7.417502637,3.391240667,198.705653,1
7.036752104,4.441979836,160.3259716,1
5.099932005,5.159301249,189.6659365,1
3.8891069555,3.349571655,179.3505767,1
8.860450854,4.677713327,193.7431052,1
10.13793229,3.872018159,242.005716,1
9.90081484,2.39500211,199.0837518,1
10.258615435500001,4.304689262,218.2166825,1
3.8891069555,3.545741438,152.5301112,1
6.017260924,4.427712282,206.0143998,1
7.110845138,5.712792127,213.8863369,1
6.350290472,4.265233067,190.3837378,1
8.12934172,4.822043564,211.1233123,1
10.25281623,4.559836219,218.2797001,1
5.462355935,4.486180492,187.7095327,1
9.239440361,3.471971127,212.5690763,1
7.071314192,4.29372656,213.619625,1
7.115895266,3.736020547,193.7067445,1
8.238996597,3.089923749,199.5945387,1
6.446252032,4.976957858,204.2535631,1
6.161779499,4.003547029,202.7569725,1
6.772156538,3.827255961,196.9000984,1
7.06184552,3.958248504,211.0916871,1
4.638250259,4.124537825,182.4196209,1
7.678966889,3.718981559,205.4799184,1
8.137713063,2.743866752,178.7166329,1
7.481397772,4.03997629,186.0747655,1
8.082148076,3.373484514,185.9324194,1
7.036752104,4.290393224,210.6273585,1
7.702183099,4.382159162,192.1375306,1
6.750761186,2.777726265,207.2545054,1
7.036752104,4.649365028,219.7060481,1
6.323942073,3.575010576,185.9924106,1
5.403883692,3.189942299,199.0166741,1
5.699873488,2.416402098,159.4356011,1
7.694264582,5.707192759,184.8363006,1
8.581428694,3.388448222,186.6016211,1
9.888941401,3.75016351,220.638823,1
3.8891069555,5.97805394,154.7117245,1
8.370440489,3.21063541,231.4425533,1
7.036752104,4.26852452,204.852187,1
8.390500572,4.150359337,215.295518,1
7.58194468,4.833345774,193.2864626,1
9.850054687,4.521836127,208.740232,1
5.225683807,3.695746982,185.050444,1
9.663653196,4.741944305,233.487268,1
7.036752104,5.010163393,158.7629592,1
7.935607325,3.619650737,207.0168521,1
8.92814208,4.111101546,197.6485302,1
6.920342899,3.266213475,207.8213631,1
10.258615435500001,3.823092676,200.1398287,1
5.729302912,3.556394812,162.8575851,1
5.335688809,3.921976381,178.6401187,1
7.036752104,3.261591731,177.1740208,1
6.769834881,3.655789569,177.173258,1
6.848329601,3.732202018,195.4514824,1
7.036752104,3.30829418,231.1598241,1
7.036752104,4.599572634,205.0887889,1
7.036752104,4.930189986,155.8643817,1
8.589202344,4.041445671,233.7279746,1
8.473649323,3.487816307,182.9971987,1
7.591346094,4.515150114,199.2553218,1
8.137767883,5.003825786,203.8618673,1
5.35256598,4.779187009,150.4952143,1
7.998090254,2.626546784,241.0002765,1
10.258615435500001,3.024968487,228.1326732,1
7.442536475,2.191138422,180.8590906,1
5.140800528,4.192257449,209.3585612,1
7.036752104,4.626701023,242.4134292,1
6.947915534,3.685079273,219.5943849,1
9.622105987,3.975571849,182.9097278,1
5.361211666,1.8487974937500002,171.315543,1
4.909518983,3.785506644,186.1907032,1
6.376408434,5.404045773,182.1210382,1
3.94012546,3.478004808,163.1716531,1
6.916825973,4.598622246,210.8604386,1
9.146557556,3.210881939,226.0934249,1
10.258615435500001,5.199864588,225.0742181,1
8.787667941,3.489945595,232.4626372,1
7.36876853,3.813881276,213.1970192,1
9.352719753,3.398264165,207.4651604,1
9.393148442,4.665681059,215.0513646,1
7.296572875,4.679168643,197.6469506,1
8.900864697,4.51875067,211.3068119,1
8.107244313,4.688271256,228.1718587,1
7.804368874,4.075556975,216.6738691,1
4.666148131,4.556863752,171.2887001,1
10.258615435500001,3.720264379,207.0048366,1
4.739548767,2.942348225,162.2468857,1
9.869231935,4.736849577,223.7726613,1
7.036752104,4.32920405,182.5822278,1
5.827541212,3.179128741,191.0049304,1
3.8891069555,5.160603788,133.2169416,1
7.036752104,3.900508521,235.2405873,1
9.485832873,3.221129819,218.7382355,1
6.435722717,4.925339107,214.7246693,1
6.365497241,5.125416576,205.0565358,1
7.036752104,5.266367539,202.4751623,1
5.452214926,5.19053381,199.2284675,1
7.036752104,5.076362464,215.9665791,1
5.433466239,2.871196031,177.8283023,1
7.374775414,3.592264728,217.6986438,1
7.035455516000001,2.951395753,175.7085533,0
5.226941884,2.259550289,177.3196034,0
4.594209164,4.917909887,185.6328581,0
6.784133024,5.035822844,212.4423382,0
6.400256164,4.561493819,172.2990001,0
6.839415898,2.854526552,166.8669704,0
6.901863449,4.047907292,164.7234862,0
7.035455516000001,5.260301115,191.5548152,0
7.888843574,3.630523985,228.4883938,0
5.527633483,4.59113705,218.5189231,0
6.492403122,4.383394692,234.914512,0
6.684699737,4.030659831,193.8409311,0
7.035455516000001,5.034682957,196.3346728,0
6.223677775,3.919575057,238.0842107,0
4.758648347,4.405508764,203.5378325,0
7.440825031,2.496342612,183.3627126,0
8.054885744,3.514097775,200.943484,0
7.061830972,4.299018587,215.946322,0
7.035455516000001,5.00587853,214.7378307,0
7.611609817,2.87326121,222.2522695,0
4.691438315,2.730792274,200.8894064,0
8.064170137,3.246077223,209.8393334,0
4.292966858,2.804923583,212.8086454,0
7.865756954,3.738618343,184.9129171,0
9.085637102,2.544020276,238.221968,0
6.592442508,3.060827354,242.4804727,0
7.032818726,3.633373289,168.8223953,0
8.990317234,4.494544339,195.8090284,0
8.561218924,2.813888599,205.3668311,0
6.739157692,5.214484016,156.4827594,0
7.035455516000001,4.23825298,209.4268373,0
6.492627157,3.378778493,213.0653848,0
6.753128353,5.102516757,191.9829945,0
5.039373609,4.957419783,142.860598,0
8.296344056,5.400810789,198.1970512,0
5.455599352,4.476348715,152.3867347,0
7.918183321,4.764193594,224.1520045,0
5.01804587,5.035153707,194.6681671,0
6.495435285,3.39047054,252.0109026,0
7.035455516000001,4.456104061,203.0502439,0
8.783167624,4.274136884,218.0328398,0
7.035455516000001,3.403269587,184.7506979,0
8.159666704,2.957194849,215.6482163,0
7.685396843,4.179187128,230.3357076,0
7.762020745,3.256301329,173.636742,0
7.207931097,4.705561884,204.0103465,0
6.9870415,4.475161103,169.7271158,0
4.692196563,4.009006062,221.5477734,0
7.035455516000001,3.183435323,219.7257126,0
4.059431468,4.330321564,200.3830795,0
8.389945659,3.569717312,213.6656848,0
10.258615435500001,4.154845328,220.4510783,0
6.791696907,2.817391374,175.8943459,0
9.953952112,4.052905069,232.9490019,0
7.035455516000001,3.837256627,218.9864062,0
4.489783796,3.776225631,188.2519391,0
8.020869103,3.442121236,175.8736762,0
5.090035332,4.83886228,174.2663575,0
6.466874709,3.408168792,214.3372704,0
6.702496216,4.267952934,208.5537845,0
5.766204134,4.47201817,179.5726525,0
6.571099217,4.555949236,207.741025,0
8.509220049,2.519891581,200.3043481,0
5.953981878,4.071916487,186.4570837,0
5.403196492,3.871463111,185.6435227,0
5.596929951,3.506764606,162.7246723,0
10.258615435500001,3.722454851,198.3780118,0
4.916819229,3.836703239,162.4567843,0
7.183095932,3.806539439,200.368159,0
5.923441415,4.10736363,167.6586022,0
7.377036504,4.531658688,175.0082757,0
7.833495881,5.580829963,220.9574326,0
4.745764371,3.699146259,186.3031371,0
9.055825785,5.45691283,196.4758989,0
5.492155983,3.294129366,176.2714037,0
4.487517479,2.765722248,199.0514027,0
7.027185659,5.35304334,185.3207014,0
10.20064451,5.174719759,182.0806013,0
6.784279329,4.045547056,140.3667086,0
8.080415244,4.070824292,166.8917001,0
7.035455516000001,4.167336457,191.348259,0
7.344975869,3.418763195,182.3069422,0
5.923739955,3.884460371,200.5612126,0
8.285395275,5.438487907,196.5520678,0
5.949518764,4.072197622,160.4426313,0
7.035455516000001,2.998335472,192.2021681,0
7.035455516000001,2.934137001,215.9971166,0
5.296578804,3.918469801,220.0808324,0
10.258615435500001,4.572923004,198.5463635,0
7.016836113,4.101397991,167.3621871,0
6.871607245,4.180389312,197.5170934,0
7.035455516000001,5.504749397,214.1723298,0
8.274069059,2.575423028,195.8033305,0
8.238878989,2.784712797,198.2134051,0
5.791154373,4.104834817,190.4316792,0
6.153368957,4.030337485,237.1398278,0
7.303051906,4.14486994,196.9528752,0
7.5926723,3.341426728,177.0808395,0
6.784116115,4.072186608,189.6083467,0
5.606856131,4.070966098,211.5130972,0
7.035455516000001,3.817778953,223.4431113,0
4.922045466,2.291694536,197.2872066,0
5.700784947,3.978141279,185.9222471,0
7.035455516000001,3.13400015,215.5784642,0
10.258615435500001,4.308256961,168.6957663,0
7.602121475,3.698874769,199.3531655,0
8.846281957,2.925037558,188.4150006,0
6.751698586,3.756006672,203.4004519,0
7.035455516000001,3.619590635,148.1031295,0
7.035455516000001,4.43921524,202.0798645,0
5.088213197,2.600618679,159.9626123,0
6.954907217,3.169714976,159.7663994,0
8.983811794,2.445673388,204.6485152,0
9.519659984,3.994556136,204.0809451,0
4.700392724,3.481943696,195.3528073,0
10.258615435500001,4.921340625,200.8911924,0
5.746529194,3.808372006,183.4717941,0
7.035455516000001,4.699120987,192.9703798,0
7.035455516000001,3.941073832,248.9546551,0
10.258615435500001,4.416183694,209.10305,0
8.966835973,3.654354962,228.6913547,0
7.035455516000001,2.27639196,212.449974,0
6.848805453,3.130044763,204.8127108,0
8.861701557,3.579107242,200.6122986,0
4.252985001,3.58830042,149.9386547,0
6.729829904,4.724321913,229.4077836,0
5.924540482,4.224342509,186.6200684,0
6.783888468,3.250022229,193.6535806,0
7.390896679,4.325131645,219.3359778,0
6.470151959,3.125391112,176.7363757,0
6.93039147,3.699796036,190.1893878,0
9.302441188,3.675985498,236.5807942,0
7.421997644,3.603609581,220.3853144,0
6.583064856,3.772858553,163.3616035,0
6.204429354,4.106807505,211.640958,0
9.066628054,4.055421251,203.3841234,0
4.713116701,3.923356036,209.3420509,0
10.258615435500001,2.966945651,213.7764386,0
7.574261237,3.686758983,227.9846646,0
6.138785152,4.677289618,158.422129,0
5.276323544,3.883029041,186.3825903,0
6.776879088,3.322065007,189.4388127,0
7.239415921,4.531825295,211.8728279,0
6.552279123,3.443385019,190.547678,0
8.408766231,2.372791477,210.7954061,0
7.986398706,4.814779191,202.0939398,0
7.366915284,3.051316563,185.0435967,0
6.062738419,4.369454697,224.8411806,0
7.8564711,4.534681098,204.7834281,0
5.15839641,4.645852435,189.2957887,0
7.035455516000001,3.458320001,197.5707363,0
6.39908051,2.620538023,230.0279326,0
7.394255556,4.263192772,207.9630384,0
4.443850856,5.038118946,240.1679012,0
8.247148271,3.94196926,175.9118303,0
4.902158989,3.499048523,214.6437558,0
6.86313625,4.319777195,194.5866593,0
6.66953238,1.964863097,190.7511649,0
7.595669984,3.403393177,207.1154702,0
8.163076383,3.287243971,183.1618528,0
8.87027826,4.182740665,193.3699479,0
8.769676022,3.776718462,215.3687416,0
4.737391257,3.853388072,215.5295107,0
7.790874862,3.076214341,196.4787124,0
7.035455516000001,3.241267187,238.4095981,0
6.0873061,3.666671803,214.556086,0
7.651294226,3.258041647,200.7170513,0
4.771490669,3.936972573,200.3740756,0
7.035455516000001,3.452821864,190.6306362,0
5.392057607,2.978925445,198.0171652,0
5.477283049,6.091233163749999,165.4360934,0
6.364155674,4.764412042,193.5069028,0
7.035455516000001,4.863377535,226.7656465,0
8.347949483,4.217861431,231.2031014,0
6.615981652,4.635709127,194.980636,0
8.312379503,2.98809301,203.7445475,0
6.836224939,3.666613686,166.7429616,0
6.385470898,4.681716653,231.4884577,0
6.490037175,2.430883294,205.5415172,0
7.035455516000001,5.284233272,236.3569746,0
6.648849186,4.827527398,181.6881221,0
7.035455516000001,4.217553378,210.9797468,0
9.323583858,3.006650222,212.7106698,0
4.581968728,4.500207625,186.0979153,0
7.884841993,4.631640754,229.2426598,0
6.168838539,4.435760073,238.3010478,0
7.230845307,5.622018081,177.5748031,0
7.035455516000001,4.071343675,235.0045977,0
8.693104326,2.898223061,184.7728094,0
7.035455516000001,3.231679693,194.8060914,0
4.797460182,4.038502789,190.3151268,0
9.319176393,4.129230416,199.3335654,0
7.581687577,4.457282487,180.7491402,0
5.348213659,3.31116811,232.6685087,0
5.487876363,4.223576482,179.2069831,0
7.035455516000001,5.486132309,206.577843,0
8.315959071,2.760212574,221.2702228,0
8.551077748,4.04637969,216.4159321,0
6.013160966,3.455622541,218.8432561,0
5.744067537,3.171655208,173.8508816,0
5.218989651,4.383942554,164.7909916,0
7.035455516000001,3.358353455,240.4297868,0
7.458707683,2.938082397,207.7865734,0
10.258615435500001,4.178897909,228.3227976,0
6.72958019,4.003458052,242.1641459,0
4.1502143,3.502370872,174.9267412,0
7.159398311,3.254926497,171.8161053,0
7.035455516000001,3.66264816,235.4174567,0
6.209697437,3.893766831,169.3185048,0
7.035455516000001,4.126407533,178.7777161,0
9.608533594,3.042796944,231.3402282,0
5.375895979,4.17421964,153.7128743,0
8.69712216,4.180567593,166.4527742,0
7.748928548,3.136945007,198.8430942,0
7.117917746,4.213567957,216.1163186,0
8.31002902,4.775784922,212.6982764,0
5.524296531,4.033391218,157.1424243,0
10.20142576,3.964449588,190.799079,0
5.368125754,2.004142586,190.9379793,0
8.937802408,2.831234426,147.9168921,0
8.124207826,4.724456578,207.5095152,0
7.184973119,3.665410662,201.0792194,0
5.499489286,5.846826958,230.3087747,0
7.035455516000001,3.371680094,256.6734691,0
5.319769073,2.92573204,204.202072,0
6.369111631,2.275903461,235.3409427,0
6.733493842,3.178003605,197.5626646,0
6.883015402,4.102291769,210.5022172,0
8.013516429,4.44490059,225.156452,0
8.272055091,5.140207743,204.2253291,0
8.746985976,4.763730536,148.3937237,0
8.154840855,3.696327575,202.3173348,0
9.045720545,4.213700444,222.1841691,0
8.922409559,4.081728016,207.5207264,0
5.961301572,4.919585047,182.108995,0
7.035455516000001,3.651864699,205.4389768,0
8.184410006,4.5990822,166.6365538,0
7.636454091,3.332906497,238.9360743,0
7.775385593,3.309471716,193.0771683,0
7.617148871,2.391540006,196.606942,0
6.664934584,4.502138214,218.7700084,0
7.035455516000001,3.855772964,182.1618803,0
8.815357953,2.87588018,208.331084,0
7.765635562,3.21444964,173.1855689,0
6.225152013,2.770822653,169.7411715,0
7.035455516000001,4.157927298,223.7204305,0
8.56704382,2.804926824,160.217867,0
6.994194675,4.398900709,216.6653186,0
3.8891069555,2.575141031,156.4799268,0
7.035455516000001,4.565423282,198.6549758,0
7.036752104,4.344804944,192.2541619,1
7.774468469,3.891097334,216.7528722,1
7.036752104,2.959749614,172.7314328,1
7.203438849,6.091233163749999,168.4453579,1
6.150487601,3.551655811,240.8884224,1
7.036752104,3.959293615,225.9590923,1
6.767523658,3.300253498,203.7510557,1
8.037430327,2.506238127,148.4153089,1
8.177174974,3.325638986,210.44877,1
6.744799075,4.86854263,204.0843182,1
7.603775446,3.584985024,214.682778,1
8.546145555,3.505300168,177.8462444,1
5.432512085,3.874425315,231.3515758,1
7.71408936,3.182582857,194.7382822,1
8.154531511,2.460464867,168.0989354,1
7.036752104,2.9770474,190.2191676,1
7.845879929,3.667154205,193.7849998,1
7.156424495,2.958414712,197.9935375,1
5.694694238,3.8706108,240.7121821,1
6.707685556,3.822668715,199.2853743,1
4.775221956,3.223080865,231.9985786,1
7.036752104,4.387208418,200.3152357,1
7.036752104,2.999702321,205.1283035,1
8.501711439,5.612295662,193.9089061,1
7.741245059,3.741143366,218.2371865,1
4.187490815,4.592959344,208.3741881,1
7.036752104,4.604724796,142.1455656,1
7.808012212,4.165549906,179.7999166,1
5.895948983,3.659652968,187.1536166,1
7.269652253,3.789236757,155.1575203,1
7.036752104,3.89891586,213.0411915,1
9.489600966,4.300694899,167.8876287,1
7.457979827,4.497730796,183.4613095,1
7.992320364,4.342796788,230.1795734,1
7.746343115,3.678686031,212.2746448,1
8.27579563,4.72133955,163.3559608,1
6.879959452,5.688206949,163.5933393,1
6.799375518,3.819985377,239.0576795,1
8.167767663,3.41068554,144.9029318,1
7.036752104,3.261651399,214.6573313,1
4.736404607,4.995601766,203.2764198,1
5.95392389,3.968647163,226.9350617,1
6.578998162,3.690929417,198.4092471,1
8.775485734,4.393944466,157.3542892,1
6.850302032,3.08029671,167.9850397,1
8.757110512,3.80879301,185.4193669,1
7.036752104,3.242545448,213.0002175,1
7.036752104,4.005892992,178.1548555,1
8.073278952,4.854312786,191.8155235,1
5.078274175,3.631042314,185.0883849,1
7.444914015,2.571391506,203.0687456,1
9.434005875,4.201054364,158.38784,1
5.905906954,2.917284056,223.1418815,1
5.803496976,2.181714167,193.2009914,1
7.617151922,3.422543431,182.689825,1
9.008464334,3.911014707,148.6140018,1
5.422445768,2.91175139,205.2660804,1
9.778181813,4.143365319,155.9374414,1
5.204938763,3.439561019,232.8827254,1
4.872560878,3.918005799,224.7051051,1
7.793914804,4.220027671,164.9589475,1
7.036752104,4.081328787,259.1449277,1
7.058182608,3.613834771,187.9471911,1
7.890354274,3.209588058,180.158098,1
7.535700191,4.208354354,221.7924809,1
7.202534416,5.702504528,207.8281164,1
7.036752104,4.398059123,188.6105177,1
8.722143777,3.274628642,151.621132,1
8.352635176,3.939011353,134.7505122,1
6.284385791,5.030712169,222.6887949,1
7.036752104,4.052367138,195.5544285,1
9.30566048,4.485070147,163.9260265,1
4.923178856,3.329600783,208.406673,1
6.14301848,5.37040341,147.4719727,1
5.744504157,3.53350015,208.0700518,1
6.616649175,3.881767178,201.7808472,1
7.62349992,4.764995184,170.4275723,1
7.860106422,3.499774684,182.0419862,1
7.393110153,4.431739047,205.9911566,1
7.036752104,4.641041336,176.7799465,1
5.579517093,4.043914693,223.616393,1
4.303574607,2.010537157,227.0070858,1
7.310715696,3.57882634,185.8171404,1
6.417702476,4.046305672,185.3121832,1
7.036752104,3.89406116,181.3018739,1
10.258615435500001,3.229834159,163.0951058,1
5.036453976,3.534665425,190.1645202,1
7.036752104,4.318271773,204.8605046,1
10.258615435500001,4.209136505,167.4225811,1
8.41860665,3.44284782,191.8670896,1
7.808641136,2.472720325,200.71487,1
7.55796363,3.292270153,156.4618716,1
10.258615435500001,2.929952739,169.4036547,1
5.728823779,4.41217355,197.1918394,1
10.258615435500001,3.804352132,185.0879142,1
3.8891069555,4.620685586,218.4908565,1
5.716251354,3.433135385,184.229295,1
7.036752104,4.536122682,182.3172561,1
5.473603398,4.957822241,218.5131453,1
7.036752104,5.113869706,178.2336595,1
6.770926884,4.91053382,181.8180655,1
6.043360084,4.745247517,188.6623289,1
7.036752104,3.09381445,212.4800362,1
6.320427823,4.553380743,210.3100428,1
9.185417502,4.186674618,165.6415024,1
8.684778672,3.877349185,161.1242048,1
7.961721463,2.286943495,224.3167604,1
5.484151254,4.43885846,196.7912512,1
7.186931122,4.275645348,177.4865333,1
5.470802484,2.962852429,213.1604785,1
7.036752104,3.843405196,195.0195691,1
9.792727769,3.729120402,161.0578814,1
3.8891069555,5.446565703,238.9437443,1
7.064789081,4.401627835,188.3917252,1
6.632031569,3.38629429,201.6699331,1
5.913956688,5.648605949,215.4978821,1
9.484703254,4.132274238,122.9069908,1
8.447404488,5.21830711,163.9499045,1
7.727421141,4.60180209,227.8427196,1
6.859323726,4.501980015,179.0688055,1
5.846786697,3.371110881,212.1620435,1
6.300001767,3.709437181,172.3502811,1
6.646469922,4.387601742,251.8362482,1
7.313446756,2.220639923,158.7074718,1
6.572656389,2.820927249,192.6473336,1
6.002414612,4.315308015,196.0029378,1
7.036752104,3.62463525,212.9091318,1
5.93605711,3.940282339,222.9223068,1
7.591089848,4.531196013,195.6658004,1
6.875746152,3.397302572,192.0236594,1
8.016279103,4.308222881,211.0293038,1
8.783596632,3.470885424,199.9302784,1
6.911698241,4.616641008,179.2136742,1
8.719240207,3.912836037,181.0131002,1
5.974583248,3.721974696,197.1027246,1
4.429378735,4.271167637,256.2125652,1
7.036752104,3.840888762,134.6792566,1
7.036752104,3.190127771,221.6754626,1
8.215123507,4.511384049,155.7628665,1
7.828740105,5.199446636,176.7275113,1
7.949964795,3.31715245,186.7891507,1
6.114332051,3.68040999,178.4462857,1
7.036752104,4.516869764,226.2708237,1
7.139428273,3.771596492,179.2349792,1
7.036752104,4.314495017,223.5119784,1
7.96852587,3.173879163,156.4511488,1
6.635894308,4.523236866,194.04978,1
6.394548023,3.042496818,193.0475578,1
6.280978207,4.599432014,205.1231235,1
7.992026977,4.647095594,174.5580063,1
5.068795502,4.362085653,211.6895022,1
7.036752104,3.499453074,164.9090723,1
8.151248962,2.799883321,205.8473007,1
7.582941677,4.164028619,185.0459928,1
5.34411687,4.104698561,198.3791437,1
7.871961403,2.938536287,219.6226589,1
5.327023534,4.855821251,233.140588,1
10.258615435500001,3.951304463,185.1658146,1
7.036752104,3.068919237,186.1748407,1
7.47102667,3.70797408,177.2336434,1
7.943882477,4.111691345,211.8165512,0
3.8891069555,4.650033779,151.7829057,0
9.13569426,3.281802196,194.8156184,0
5.214009194,4.453525556,192.6488463,0
8.649534947,5.229809193,175.4266698,0
7.75667895,2.842470708,186.6864589,0
7.104295204,5.464856803,177.5717437,0
5.363362645,3.871372489,179.9113798,0
6.582499747,4.152014127,200.7331069,0
6.810466517,4.402339513,209.7355588,0
7.035455516000001,2.372924722,191.5316301,0
5.574116595,5.152527698,193.1580764,0
8.555283423,3.687152068,216.6553559,0
4.483402761,2.203840524,172.3838777,0
3.8891069555,4.402244146,157.8526449,0
7.138374317,4.144872251,184.7452288,0
7.035455516000001,3.210168089,171.5922365,0
7.912361028,2.878515631,211.376444,0
7.035455516000001,4.217743745,193.1167939,0
9.128357758,3.762222689,184.6821039,0
5.271971378,4.119436475,193.1695095,0
6.465093529,3.790523693,241.2681377,0
8.245186596,4.125731794,199.3057742,0
7.035455516000001,3.502081504,196.4320067,0
6.704791892,3.806596292,176.8960328,0
6.430254786,4.805791534,207.5794023,0
7.482791276,4.094746286,186.0934324,0
5.504452321,4.657360934,164.5009841,0
7.521920636,3.110932391,198.3546264,0
7.035455516000001,4.559336642,164.0947438,0
8.522567733,3.358284405,208.1329997,0
5.694475546,4.107467119,193.4321303,0
6.93450359,3.875238037,176.9694309,0
6.115180039,3.69086186,226.0844294,0
8.575673022,3.506229064,197.5602828,0
5.689142988,4.592979951,181.5845652,0
7.035455516000001,4.059377404,199.064672,0
7.2261272,4.153558901,213.3206159,0
7.197795992,3.844013287,168.6409754,0
3.8891069555,3.584201916,190.992873,0
5.896339346,5.032854921,178.6780937,0
7.035455516000001,3.572343822,247.4532966,0
8.326349854,4.395284863,213.8748579,0
6.891561655,3.561962572,198.5446412,0
5.548124947,4.599235865,217.0182595,0
7.035455516000001,4.31606325,175.588146,0
5.386637962,4.320900175,206.8968059,0
7.262534652,4.846359372,212.5213079,0
6.257085791,3.994713697,180.4062106,0
7.025504335,2.941555123,205.4005291,0
6.584839333,3.919954569,196.133985,0
6.565633547,2.770948497,159.7293627,0
6.622102936,5.290920716,196.8910612,0
7.217392781,3.746619824,180.1942208,0
5.253907429,3.488372514,191.9820471,0
8.131375234,3.542810748,177.0953125,0
6.61977546,4.086920567,150.7183614,0
7.035455516000001,3.293552631,206.3183425,0
6.217255307,2.08142502,205.6482515,0
5.019984767,4.089485428,156.9708217,0
6.907379615,1.8487974937500002,210.2792102,0
6.313114732,4.126964596,162.3364121,0
7.035455516000001,4.397533101,179.3201228,0
7.29392925,4.403250065,180.8431248,0
6.63036382,3.490587573,186.7610878,0
8.015780395,3.180580187,180.0603771,0
4.249890379,4.116347641,168.5721461,0
4.26526964,4.900446069,199.4994515,0
9.266840595,4.330049469,203.2526135,0
9.619456626,3.173199767,210.2612466,0
7.086877326,3.992848211,192.3873676,0
3.8891069555,4.104938403,152.4800753,0
8.436759029,2.499910135,242.4885798,0
10.258615435500001,3.533243425,217.3680142,0
7.34303194,5.288057554,198.5307697,0
4.616438934,2.634341021,192.5740099,0
8.307462969,4.625729242,229.9412343,0
4.909640554,5.34532394,157.2404584,0
7.70910636,4.23510812,178.8108276,0
7.035455516000001,3.206995483,173.8167101,0
7.818274839,3.329243166,179.2182173,0
8.207458913,4.151865853,189.9421572,0
6.958534137,4.1946,187.7488492,0
7.035455516000001,4.297913886,193.9261804,0
4.349439999,4.442711502,157.5133609,0
6.629985036,2.534499478,195.7003801,0
8.96969739,3.983098818,195.7447648,0
6.77105029,3.244866832,194.6351221,0
6.724639342,2.921414772,223.1754155,0
7.035455516000001,3.439623354,221.3919744,0
6.967270764,3.272470739,218.7927931,0
7.035455516000001,3.232872116,225.9721356,0
7.053116739,5.67199885,240.8517699,0
7.755154227,2.728799592,196.7827837,0
8.580008559,3.195591056,174.5068195,0
6.901710203,3.035670597,173.1539151,0
7.814250247,4.104661963,203.3834632,0
5.918953546,4.265547139,154.7735165,0
7.021295306,3.675557956,225.3504984,0
7.035455516000001,4.893750992,189.814682,0
8.132736965,2.969433921,206.786448,0
6.057068041,4.371747854,184.3732318,0
5.343075103,4.240031708,211.6620911,0
7.035455516000001,5.444927204,152.5076794,0
5.742533063,4.272202758,182.941032,0
6.584813111,4.404132196,182.3754558,0
8.070477127,3.055790475,198.8659477,0
6.652824348,3.661529274,187.9464088,0
5.506061504,2.778905951,164.4961721,0
7.035455516000001,2.43250721,214.9724351,0
6.441766486,3.682134341,174.7818492,0
7.035455516000001,4.894842463,194.4453158,0
8.248703054,3.540532004,201.3388568,0
3.8891069555,5.506934432,201.6032843,0
5.664845758,3.570290456,186.6483585,0
8.999498939,3.695084055,234.835477,0
5.588537191,4.37399858,171.3331234,0
6.265637344,3.266028669,159.2901905,0
6.922041828,4.242947216,201.4101227,0
8.072612403,5.082206247,210.2697797,0
8.828094375,3.793317686,196.5628527,0
8.647454007,3.624100659,183.5973743,0
7.475536902,4.015574262,215.4291024,0
10.258615435500001,3.000096239,183.2622614,0
6.453064803,3.440858802,178.9982454,0
8.192210156,3.489283078,172.2927625,0
7.247700982,3.319952678,210.2708051,0
7.893131973,3.302211725,201.4332496,0
6.164449536,3.446401194,203.0164737,0
7.9373922,4.27085115,170.4453284,0
8.281120655,3.687995064,227.6543506,0
4.906491593,3.152344905,173.7791592,0
8.143483376,2.572830423,182.4324572,0
5.117913529,3.806700492,179.7016768,0
6.449070009,3.331549948,163.4476486,0
5.613562647,3.465088676,204.5693658,0
5.754212968,5.920233915,241.6024296,0
6.906574998,3.282749503,199.6381239,0
6.336267097,3.745724886,228.455028,0
8.121253676,4.428311683,200.3536957,0
7.035455516000001,2.909606162,194.1666253,0
8.935115926,5.168297808,218.3940541,0
6.45278075,3.425065096,190.3213908,0
8.458814662,3.507708536,225.7123587,0
6.930082548,4.14941371,210.4258745,0
6.255070001,4.194199874,173.840226,0
5.669818774,5.600458571,203.4527154,0
7.945407487,5.428916724,211.8000845,0
7.499844232,4.454476673,210.9850337,0
4.695516141,4.641738491,198.9104878,0
